id,subject,fold,model,cls,metric,value
SR008-CR1-7760-7824,SR008,2,2D,fas,asd_um,134.08551807403566
SR008-CR1-7760-7824,SR008,2,2D,epi,dice,0.9087745547294616
SR008-CR1-7760-7824,SR008,2,2D,epi,surface_dice,0.7522304058074951
SR008-CR1-7760-7824,SR008,2,2D,epi,asd_um,199.28090972900392
SR008-CR2-640-704,SR008,2,3D,fas,dice,0.9641592502593994
SR008-CR2-640-704,SR008,2,3D,fas,surface_dice,0.981353998184204
SR008-CR2-640-704,SR008,2,3D,fas,asd_um,6.629134583473205
SR008-CR2-640-704,SR008,2,3D,epi,dice,0.9328165054321288
SR008-CR2-640-704,SR008,2,3D,epi,surface_dice,0.9209706783294678
SR008-CR2-640-704,SR008,2,3D,epi,asd_um,41.88679933547973
SR008-CR2-640-704,SR008,2,2D,fas,dice,0.9540302753448486
SR008-CR2-640-704,SR008,2,2D,fas,surface_dice,0.95199716091156
SR008-CR2-640-704,SR008,2,2D,fas,asd_um,8.333211851119996
SR008-CR2-640-704,SR008,2,2D,epi,dice,0.9204088449478148
SR008-CR2-640-704,SR008,2,2D,epi,surface_dice,0.8589311242103577
SR008-CR2-640-704,SR008,2,2D,epi,asd_um,98.8219539642334
SR008-TL1-1160-1224,SR008,2,3D,fas,dice,0.96259206533432
SR008-TL1-1160-1224,SR008,2,3D,fas,surface_dice,0.9665623903274536
SR008-TL1-1160-1224,SR008,2,3D,fas,asd_um,7.014756345748902
SR008-TL1-1160-1224,SR008,2,3D,epi,dice,0.9770811796188354
SR008-TL1-1160-1224,SR008,2,3D,epi,surface_dice,0.9814313054084778
SR008-TL1-1160-1224,SR008,2,3D,epi,asd_um,5.308091229200364
SR008-TL1-1160-1224,SR008,2,2D,fas,dice,0.9526344537734984
SR008-TL1-1160-1224,SR008,2,2D,fas,surface_dice,0.93871009349823
SR008-TL1-1160-1224,SR008,2,2D,fas,asd_um,8.615209579467773
SR008-TL1-1160-1224,SR008,2,2D,epi,dice,0.9701921939849854
SR008-TL1-1160-1224,SR008,2,2D,epi,surface_dice,0.9673364162445068
SR008-TL1-1160-1224,SR008,2,2D,epi,asd_um,11.31447833776474
SR008-TL1-1879-1943,SR008,2,3D,fas,dice,0.9515714645385742
SR008-TL1-1879-1943,SR008,2,3D,fas,surface_dice,0.9593228697776794
SR008-TL1-1879-1943,SR008,2,3D,fas,asd_um,9.20490210056305
SR008-TL1-1879-1943,SR008,2,3D,epi,dice,0.8943506479263306
SR008-TL1-1879-1943,SR008,2,3D,epi,surface_dice,0.7804848551750183
SR008-TL1-1879-1943,SR008,2,3D,epi,asd_um,29.105710887908938
SR008-TL1-1879-1943,SR008,2,2D,fas,dice,0.9351156949996948
SR008-TL1-1879-1943,SR008,2,2D,fas,surface_dice,0.9133592247962952
SR008-TL1-1879-1943,SR008,2,2D,fas,asd_um,11.667406296730041
SR008-TL1-1879-1943,SR008,2,2D,epi,dice,0.8754274845123291
SR008-TL1-1879-1943,SR008,2,2D,epi,surface_dice,0.7874972820281982
SR008-TL1-1879-1943,SR008,2,2D,epi,asd_um,377.24591903686525
SR008-TL1-240-304,SR008,2,3D,fas,dice,0.9666218161582948
SR008-TL1-240-304,SR008,2,3D,fas,surface_dice,0.9550841450691224
SR008-TL1-240-304,SR008,2,3D,fas,asd_um,7.04631267786026
SR008-TL1-240-304,SR008,2,3D,epi,dice,0.8095148205757141
SR008-TL1-240-304,SR008,2,3D,epi,surface_dice,0.6866421103477478
SR008-TL1-240-304,SR008,2,3D,epi,asd_um,166.51649894714353
SR008-TL1-240-304,SR008,2,2D,fas,dice,0.9553953409194946
SR008-TL1-240-304,SR008,2,2D,fas,surface_dice,0.9219883680343628
SR008-TL1-240-304,SR008,2,2D,fas,asd_um,37.38796620368958
SR008-TL1-240-304,SR008,2,2D,epi,dice,0.95272296667099
SR008-TL1-240-304,SR008,2,2D,epi,surface_dice,0.8598047494888306
SR008-TL1-240-304,SR008,2,2D,epi,asd_um,16.405161380767822
SR008-TL1-800-864,SR008,2,3D,fas,dice,0.9603334069252014
SR008-TL1-800-864,SR008,2,3D,fas,surface_dice,0.9588990211486816
SR008-TL1-800-864,SR008,2,3D,fas,asd_um,7.2140550255775455
SR008-TL1-800-864,SR008,2,3D,epi,dice,0.9760599732398988
SR008-TL1-800-864,SR008,2,3D,epi,surface_dice,0.9806923866271972
SR008-TL1-800-864,SR008,2,3D,epi,asd_um,5.103951501846314
SR008-TL1-800-864,SR008,2,2D,fas,dice,0.9523763060569764
SR008-TL1-800-864,SR008,2,2D,fas,surface_dice,0.941870093345642
SR008-TL1-800-864,SR008,2,2D,fas,asd_um,8.409505319595338
SR008-TL1-800-864,SR008,2,2D,epi,dice,0.9570913314819336
SR008-TL1-800-864,SR008,2,2D,epi,surface_dice,0.9122577905654908
SR008-TL1-800-864,SR008,2,2D,epi,asd_um,828.0308486938477
SR008-TR1-1210-1274,SR008,2,3D,fas,dice,0.876018762588501
SR008-TR1-1210-1274,SR008,2,3D,fas,surface_dice,0.729515790939331
SR008-TR1-1210-1274,SR008,2,3D,fas,asd_um,22.453169131278994
SR008-TR1-1210-1274,SR008,2,3D,epi,dice,0.917500138282776
SR008-TR1-1210-1274,SR008,2,3D,epi,surface_dice,0.844743013381958
SR008-TR1-1210-1274,SR008,2,3D,epi,asd_um,14.62683999538422
SR008-TR1-1210-1274,SR008,2,2D,fas,dice,0.8522226810455322
SR008-TR1-1210-1274,SR008,2,2D,fas,surface_dice,0.6666498184204102
SR008-TR1-1210-1274,SR008,2,2D,fas,asd_um,25.22136769294739
SR008-TR1-1210-1274,SR008,2,2D,epi,dice,0.9021695852279664
SR008-TR1-1210-1274,SR008,2,2D,epi,surface_dice,0.8016498684883118
SR008-TR1-1210-1274,SR008,2,2D,epi,asd_um,16.430817675590514
SR008-TR1-1430-1494,SR008,2,3D,fas,dice,0.9577709436416626
SR008-TR1-1430-1494,SR008,2,3D,fas,surface_dice,0.9353726506233216
SR008-TR1-1430-1494,SR008,2,3D,fas,asd_um,8.074044406414032
SR008-TR1-1430-1494,SR008,2,3D,epi,dice,0.9539948105812072
SR008-TR1-1430-1494,SR008,2,3D,epi,surface_dice,0.9536574482917786
SR008-TR1-1430-1494,SR008,2,3D,epi,asd_um,7.808015441894532
SR008-TR1-1430-1494,SR008,2,2D,fas,dice,0.9434202909469604
SR008-TR1-1430-1494,SR008,2,2D,fas,surface_dice,0.8787958025932312
SR008-TR1-1430-1494,SR008,2,2D,fas,asd_um,159.13989086151125
SR008-TR1-1430-1494,SR008,2,2D,epi,dice,0.7511314749717712
SR008-TR1-1430-1494,SR008,2,2D,epi,surface_dice,0.6629297137260437
SR008-TR1-1430-1494,SR008,2,2D,epi,asd_um,3463.9158142089846
SR008-TR1-1760-1824,SR008,2,3D,fas,dice,0.917888641357422
SR008-TR1-1760-1824,SR008,2,3D,fas,surface_dice,0.8472082018852234
SR008-TR1-1760-1824,SR008,2,3D,fas,asd_um,14.661783599853516
SR008-TR1-1760-1824,SR008,2,3D,epi,dice,0.9381393194198608
SR008-TR1-1760-1824,SR008,2,3D,epi,surface_dice,0.8823315501213074
SR008-TR1-1760-1824,SR008,2,3D,epi,asd_um,12.9898273229599
SR008-TR1-1760-1824,SR008,2,2D,fas,dice,0.9133495688438416
SR008-TR1-1760-1824,SR008,2,2D,fas,surface_dice,0.8279356956481934
SR008-TR1-1760-1824,SR008,2,2D,fas,asd_um,14.715395593643189
SR008-TR1-1760-1824,SR008,2,2D,epi,dice,0.9329727292060852
SR008-TR1-1760-1824,SR008,2,2D,epi,surface_dice,0.8522142171859741
SR008-TR1-1760-1824,SR008,2,2D,epi,asd_um,52.3157060623169
SR008-TR1-2060-2124,SR008,2,3D,fas,dice,0.9515749216079712
SR008-TR1-2060-2124,SR008,2,3D,fas,surface_dice,0.9496630430221558
SR008-TR1-2060-2124,SR008,2,3D,fas,asd_um,7.968508279323578
SR008-TR1-2060-2124,SR008,2,3D,epi,dice,0.9598143100738524
SR008-TR1-2060-2124,SR008,2,3D,epi,surface_dice,0.9211529493331908
SR008-TR1-2060-2124,SR008,2,3D,epi,asd_um,23.825430965423585
SR008-TR1-2060-2124,SR008,2,2D,fas,dice,0.94647479057312
SR008-TR1-2060-2124,SR008,2,2D,fas,surface_dice,0.940576434135437
SR008-TR1-2060-2124,SR008,2,2D,fas,asd_um,10.328184127807617
SR008-TR1-2060-2124,SR008,2,2D,epi,dice,0.9535230994224548
SR008-TR1-2060-2124,SR008,2,2D,epi,surface_dice,0.9019423127174376
SR008-TR1-2060-2124,SR008,2,2D,epi,asd_um,30.66664209365845
SR008-TR1-670-734,SR008,2,3D,fas,dice,0.9123376607894896
SR008-TR1-670-734,SR008,2,3D,fas,surface_dice,0.8509792685508728
SR008-TR1-670-734,SR008,2,3D,fas,asd_um,13.819287085533142
SR008-TR1-670-734,SR008,2,3D,epi,dice,0.9516822695732116
SR008-TR1-670-734,SR008,2,3D,epi,surface_dice,0.9166021943092346
SR008-TR1-670-734,SR008,2,3D,epi,asd_um,9.380542874336243
SR008-TR1-670-734,SR008,2,2D,fas,dice,0.899732232093811
SR008-TR1-670-734,SR008,2,2D,fas,surface_dice,0.8203606605529785
SR008-TR1-670-734,SR008,2,2D,fas,asd_um,14.176606607437135
SR008-TR1-670-734,SR008,2,2D,epi,dice,0.9382787942886353
SR008-TR1-670-734,SR008,2,2D,epi,surface_dice,0.8828992247581482
SR008-TR1-670-734,SR008,2,2D,epi,asd_um,11.32259827852249
SR009-CL1-3900-3964,SR009,3,3D,fas,dice,0.8754314184188843
SR009-CL1-3900-3964,SR009,3,3D,fas,surface_dice,0.6425069570541382
SR009-CL1-3900-3964,SR009,3,3D,fas,asd_um,91.7858642578125
SR009-CL1-3900-3964,SR009,3,3D,epi,dice,0.9546145796775818
SR009-CL1-3900-3964,SR009,3,3D,epi,surface_dice,0.829718291759491
SR009-CL1-3900-3964,SR009,3,3D,epi,asd_um,35.555207920074466
SR009-CL1-3900-3964,SR009,3,2D,fas,dice,0.8420788049697876
SR009-CL1-3900-3964,SR009,3,2D,fas,surface_dice,0.4961923360824585
SR009-CL1-3900-3964,SR009,3,2D,fas,asd_um,219.0844654083252
SR009-CL1-3900-3964,SR009,3,2D,epi,dice,0.9513170719146729
SR009-CL1-3900-3964,SR009,3,2D,epi,surface_dice,0.7728447914123535
SR009-CL1-3900-3964,SR009,3,2D,epi,asd_um,86.22851428985597
SR009-CL1-4400-4464,SR009,3,3D,fas,dice,0.9117242693901062
SR009-CL1-4400-4464,SR009,3,3D,fas,surface_dice,0.7244276404380798
SR009-CL1-4400-4464,SR009,3,3D,fas,asd_um,38.18602523803711
SR009-CL1-4400-4464,SR009,3,3D,epi,dice,0.9505992531776428
SR009-CL1-4400-4464,SR009,3,3D,epi,surface_dice,0.8640965223312378
SR009-CL1-4400-4464,SR009,3,3D,epi,asd_um,15.059717774391174
SR009-CL1-4400-4464,SR009,3,2D,fas,dice,0.9147767424583436
SR009-CL1-4400-4464,SR009,3,2D,fas,surface_dice,0.7042380571365356
SR009-CL1-4400-4464,SR009,3,2D,fas,asd_um,32.22002549171448
SR009-CL1-4400-4464,SR009,3,2D,epi,dice,0.9488797783851624
SR009-CL1-4400-4464,SR009,3,2D,epi,surface_dice,0.8526314496994019
SR009-CL1-4400-4464,SR009,3,2D,epi,asd_um,16.254895591735842
SR009-CL1-5380-5444,SR009,3,3D,fas,dice,0.961743950843811
SR009-CL1-5380-5444,SR009,3,3D,fas,surface_dice,0.8300595879554749
SR009-CL1-5380-5444,SR009,3,3D,fas,asd_um,77.53396711349488
SR009-CL1-5380-5444,SR009,3,3D,epi,dice,0.9720708727836608
SR009-CL1-5380-5444,SR009,3,3D,epi,surface_dice,0.908599615097046
SR009-CL1-5380-5444,SR009,3,3D,epi,asd_um,8.603230118751526
SR009-CL1-5380-5444,SR009,3,2D,fas,dice,0.9253304600715636
SR009-CL1-5380-5444,SR009,3,2D,fas,surface_dice,0.6868520975112915
SR009-CL1-5380-5444,SR009,3,2D,fas,asd_um,150.61899490356447
SR009-CL1-5380-5444,SR009,3,2D,epi,dice,0.9556389451026917
SR009-CL1-5380-5444,SR009,3,2D,epi,surface_dice,0.826038122177124
SR009-CL1-5380-5444,SR009,3,2D,epi,asd_um,49.32558374404908
SR009-CL1-6980-7044,SR009,3,3D,fas,dice,0.9418431520462036
SR009-CL1-6980-7044,SR009,3,3D,fas,surface_dice,0.77375030517578125
SR009-CL1-6980-7044,SR009,3,3D,fas,asd_um,67.9398419380188
SR009-CL1-6980-7044,SR009,3,3D,epi,dice,0.892279863357544
SR009-CL1-6980-7044,SR009,3,3D,epi,surface_dice,0.7527679800987244
SR009-CL1-6980-7044,SR009,3,3D,epi,asd_um,138.1835563659668
SR009-CL1-6980-7044,SR009,3,2D,fas,dice,0.8878441452980042
SR009-CL1-6980-7044,SR009,3,2D,fas,surface_dice,0.5766603350639343
SR009-CL1-6980-7044,SR009,3,2D,fas,asd_um,105.7397575378418
SR009-CL1-6980-7044,SR009,3,2D,epi,dice,0.8339568972587585
SR009-CL1-6980-7044,SR009,3,2D,epi,surface_dice,0.59919273853302
SR009-CL1-6980-7044,SR009,3,2D,epi,asd_um,203.7010711669922
SR009-CL2-2000-2064,SR009,3,3D,fas,dice,0.9242988228797911
SR009-CL2-2000-2064,SR009,3,3D,fas,surface_dice,0.8267755508422852
SR009-CL2-2000-2064,SR009,3,3D,fas,asd_um,14.392806315422058
SR009-CL2-2000-2064,SR009,3,3D,epi,dice,0.9550732374191284
SR009-CL2-2000-2064,SR009,3,3D,epi,surface_dice,0.8860558867454529
SR009-CL2-2000-2064,SR009,3,3D,epi,asd_um,12.07358136177063
SR009-CL2-2000-2064,SR009,3,2D,fas,dice,0.9034870266914368
SR009-CL2-2000-2064,SR009,3,2D,fas,surface_dice,0.767069935798645
SR009-CL2-2000-2064,SR009,3,2D,fas,asd_um,19.018829655647277
SR009-CL2-2000-2064,SR009,3,2D,epi,dice,0.950272500514984
SR009-CL2-2000-2064,SR009,3,2D,epi,surface_dice,0.8637872338294983
SR009-CL2-2000-2064,SR009,3,2D,epi,asd_um,13.950986409187319
SR009-CL2-3128-3192,SR009,3,3D,fas,dice,0.9266156554222108
SR009-CL2-3128-3192,SR009,3,3D,fas,surface_dice,0.8277031779289246
SR009-CL2-3128-3192,SR009,3,3D,fas,asd_um,13.063711309432984
SR009-CL2-3128-3192,SR009,3,3D,epi,dice,0.9592964053153992
SR009-CL2-3128-3192,SR009,3,3D,epi,surface_dice,0.9125432968139648
SR009-CL2-3128-3192,SR009,3,3D,epi,asd_um,9.376431941986084
SR009-CL2-3128-3192,SR009,3,2D,fas,dice,0.8969906568527222
SR009-CL2-3128-3192,SR009,3,2D,fas,surface_dice,0.7408555150032043
SR009-CL2-3128-3192,SR009,3,2D,fas,asd_um,18.563498711586
SR009-CL2-3128-3192,SR009,3,2D,epi,dice,0.9496137499809264
SR009-CL2-3128-3192,SR009,3,2D,epi,surface_dice,0.8711461424827576
SR009-CL2-3128-3192,SR009,3,2D,epi,asd_um,11.374020946025848
SR009-CL2-6610-6674,SR009,3,3D,fas,dice,0.9221521019935608
SR009-CL2-6610-6674,SR009,3,3D,fas,surface_dice,0.8582461476325989
SR009-CL2-6610-6674,SR009,3,3D,fas,asd_um,13.282426500320435
SR009-CL2-6610-6674,SR009,3,3D,epi,dice,0.9618090391159058
SR009-CL2-6610-6674,SR009,3,3D,epi,surface_dice,0.9286027550697328
SR009-CL2-6610-6674,SR009,3,3D,epi,asd_um,9.072016382217408
SR009-CL2-6610-6674,SR009,3,2D,fas,dice,0.8745664358139038
SR009-CL2-6610-6674,SR009,3,2D,fas,surface_dice,0.7234514951705933
SR009-CL2-6610-6674,SR009,3,2D,fas,asd_um,20.584914135932923
SR009-CL2-6610-6674,SR009,3,2D,epi,dice,0.950166404247284
SR009-CL2-6610-6674,SR009,3,2D,epi,surface_dice,0.8698218464851379
SR009-CL2-6610-6674,SR009,3,2D,epi,asd_um,11.876671099662783
SR009-CL2-7170-7234,SR009,3,3D,fas,dice,0.9270774722099304
SR009-CL2-7170-7234,SR009,3,3D,fas,surface_dice,0.8691410422325134
SR009-CL2-7170-7234,SR009,3,3D,fas,asd_um,19.254159808158875
SR009-CL2-7170-7234,SR009,3,3D,epi,dice,0.9652937054634094
SR009-CL2-7170-7234,SR009,3,3D,epi,surface_dice,0.9379237294197084
SR009-CL2-7170-7234,SR009,3,3D,epi,asd_um,9.451322257518768
SR009-CL2-7170-7234,SR009,3,2D,fas,dice,0.911612629890442
SR009-CL2-7170-7234,SR009,3,2D,fas,surface_dice,0.8215377926826477
SR009-CL2-7170-7234,SR009,3,2D,fas,asd_um,20.47300980091095
SR009-CL2-7170-7234,SR009,3,2D,epi,dice,0.964191198348999
SR009-CL2-7170-7234,SR009,3,2D,epi,surface_dice,0.9227507710456848
SR009-CL2-7170-7234,SR009,3,2D,epi,asd_um,9.772297739982605
SR009-CL2-910-974,SR009,3,3D,fas,dice,0.972693920135498
SR009-CL2-910-974,SR009,3,3D,fas,surface_dice,0.8377442955970764
SR009-CL2-910-974,SR009,3,3D,fas,asd_um,27.279739379882812
SR009-CL2-910-974,SR009,3,3D,epi,dice,0.9630300998687744
SR009-CL2-910-974,SR009,3,3D,epi,surface_dice,0.8560595512390137
SR009-CL2-910-974,SR009,3,3D,epi,asd_um,13.951619696617128
SR009-CL2-910-974,SR009,3,2D,fas,dice,0.9711528420448304
SR009-CL2-910-974,SR009,3,2D,fas,surface_dice,0.8291913866996765
SR009-CL2-910-974,SR009,3,2D,fas,asd_um,30.93729500770569
SR009-CL2-910-974,SR009,3,2D,epi,dice,0.9629507660865784
SR009-CL2-910-974,SR009,3,2D,epi,surface_dice,0.8562625050544739
SR009-CL2-910-974,SR009,3,2D,epi,asd_um,12.768680906295774
SR009-CR1-3890-3954,SR009,3,3D,fas,dice,0.925666093826294
SR009-CR1-3890-3954,SR009,3,3D,fas,surface_dice,0.7002550959587097
SR009-CR1-3890-3954,SR009,3,3D,fas,asd_um,339.8318630218506
SR009-CR1-3890-3954,SR009,3,3D,epi,dice,0.9760639667510986
SR009-CR1-3890-3954,SR009,3,3D,epi,surface_dice,0.8622542023658752
SR009-CR1-3890-3954,SR009,3,3D,epi,asd_um,24.983431005477907
SR009-CR1-3890-3954,SR009,3,2D,fas,dice,0.6676546335220337
SR009-CR1-3890-3954,SR009,3,2D,fas,surface_dice,0.2154823392629623
SR009-CR1-3890-3954,SR009,3,2D,fas,asd_um,1940.8106872558594
SR009-CR1-3890-3954,SR009,3,2D,epi,dice,0.9540714025497437
SR009-CR1-3890-3954,SR009,3,2D,epi,surface_dice,0.6687115430831909
SR009-CR1-3890-3954,SR009,3,2D,epi,asd_um,64.60468397140504
SR009-CR1-7400-7464,SR009,3,3D,fas,dice,0.9668615460395812
SR009-CR1-7400-7464,SR009,3,3D,fas,surface_dice,0.8476104736328125
SR009-CR1-7400-7464,SR009,3,3D,fas,asd_um,18.09380328655243
SR009-CR1-7400-7464,SR009,3,3D,epi,dice,0.9355032444000244
SR009-CR1-7400-7464,SR009,3,3D,epi,surface_dice,0.7705175280570984
SR009-CR1-7400-7464,SR009,3,3D,epi,asd_um,47.743957901000975
SR009-CR1-7400-7464,SR009,3,2D,fas,dice,0.9267123937606812
SR009-CR1-7400-7464,SR009,3,2D,fas,surface_dice,0.6422742009162903
SR009-CR1-7400-7464,SR009,3,2D,fas,asd_um,57.186740970611574
SR009-CR1-7400-7464,SR009,3,2D,epi,dice,0.8862539529800415
SR009-CR1-7400-7464,SR009,3,2D,epi,surface_dice,0.6371785998344421
SR009-CR1-7400-7464,SR009,3,2D,epi,asd_um,218.83112869262695
SR009-CR2-1990-2054,SR009,3,3D,fas,dice,0.9271917939186096
SR009-CR2-1990-2054,SR009,3,3D,fas,surface_dice,0.8170638680458069
SR009-CR2-1990-2054,SR009,3,3D,fas,asd_um,14.375783658027649
SR009-CR2-1990-2054,SR009,3,3D,epi,dice,0.9552266597747804
SR009-CR2-1990-2054,SR009,3,3D,epi,surface_dice,0.8915095925331116
SR009-CR2-1990-2054,SR009,3,3D,epi,asd_um,10.344667267799377
SR009-CR2-1990-2054,SR009,3,2D,fas,dice,0.90117609500885
SR009-CR2-1990-2054,SR009,3,2D,fas,surface_dice,0.743641197681427
SR009-CR2-1990-2054,SR009,3,2D,fas,asd_um,18.220354771614076
SR009-CR2-1990-2054,SR009,3,2D,epi,dice,0.9472379088401794
SR009-CR2-1990-2054,SR009,3,2D,epi,surface_dice,0.8644643425941467
SR009-CR2-1990-2054,SR009,3,2D,epi,asd_um,11.792548513412475
SR009-CR3-1300-1364,SR009,3,3D,fas,dice,0.8975675106048584
SR009-CR3-1300-1364,SR009,3,3D,fas,surface_dice,0.7306969165802002
SR009-CR3-1300-1364,SR009,3,3D,fas,asd_um,30.385595655441286
SR009-CR3-1300-1364,SR009,3,3D,epi,dice,0.939415156841278
SR009-CR3-1300-1364,SR009,3,3D,epi,surface_dice,0.8108510971069336
SR009-CR3-1300-1364,SR009,3,3D,epi,asd_um,15.343317747116089
SR009-CR3-1300-1364,SR009,3,2D,fas,dice,0.8623404502868652
SR009-CR3-1300-1364,SR009,3,2D,fas,surface_dice,0.6767396926879883
SR009-CR3-1300-1364,SR009,3,2D,fas,asd_um,34.87814211845398
SR009-CR3-1300-1364,SR009,3,2D,epi,dice,0.9191231727600098
SR009-CR3-1300-1364,SR009,3,2D,epi,surface_dice,0.7943124771118164
SR009-CR3-1300-1364,SR009,3,2D,epi,asd_um,18.407726311683653
SR009-CR3-2100-2164,SR009,3,3D,fas,dice,0.862687349319458
SR009-CR3-2100-2164,SR009,3,3D,fas,surface_dice,0.7090269923210144
SR009-CR3-2100-2164,SR009,3,3D,fas,asd_um,21.9965824842453
SR009-CR3-2100-2164,SR009,3,3D,epi,dice,0.9476237297058104
SR009-CR3-2100-2164,SR009,3,3D,epi,surface_dice,0.8346736431121826
SR009-CR3-2100-2164,SR009,3,3D,epi,asd_um,15.474223423004151
SR009-CR3-2100-2164,SR009,3,2D,fas,dice,0.8174605369567871
SR009-CR3-2100-2164,SR009,3,2D,fas,surface_dice,0.6326918601989746
SR009-CR3-2100-2164,SR009,3,2D,fas,asd_um,28.522738552093507
SR009-CR3-2100-2164,SR009,3,2D,epi,dice,0.9419020414352416
SR009-CR3-2100-2164,SR009,3,2D,epi,surface_dice,0.8032452464103699
SR009-CR3-2100-2164,SR009,3,2D,epi,asd_um,18.68275787830353
SR009-CR3-800-864,SR009,3,3D,fas,dice,0.916589856147766
SR009-CR3-800-864,SR009,3,3D,fas,surface_dice,0.8083025813102722
SR009-CR3-800-864,SR009,3,3D,fas,asd_um,14.09917838573456
SR009-CR3-800-864,SR009,3,3D,epi,dice,0.9539502263069152
SR009-CR3-800-864,SR009,3,3D,epi,surface_dice,0.8642989993095398
SR009-CR3-800-864,SR009,3,3D,epi,asd_um,11.22597370147705
SR009-CR3-800-864,SR009,3,2D,fas,dice,0.8618359565734863
SR009-CR3-800-864,SR009,3,2D,fas,surface_dice,0.6701682806015015
SR009-CR3-800-864,SR009,3,2D,fas,asd_um,23.10101809501648
SR009-CR3-800-864,SR009,3,2D,epi,dice,0.9318702220916748
SR009-CR3-800-864,SR009,3,2D,epi,surface_dice,0.7916530966758728
SR009-CR3-800-864,SR009,3,2D,epi,asd_um,16.05272333621979
SR009-TL1-4050-4114,SR009,3,3D,fas,dice,0.9089931845664978
SR009-TL1-4050-4114,SR009,3,3D,fas,surface_dice,0.788244903087616
SR009-TL1-4050-4114,SR009,3,3D,fas,asd_um,15.015408039093018
SR009-TL1-4050-4114,SR009,3,3D,epi,dice,0.9590389132499696
SR009-TL1-4050-4114,SR009,3,3D,epi,surface_dice,0.8865869045257568
SR009-TL1-4050-4114,SR009,3,3D,epi,asd_um,10.802449822425842
SR009-TL1-4050-4114,SR009,3,2D,fas,dice,0.8882623314857483
SR009-TL1-4050-4114,SR009,3,2D,fas,surface_dice,0.7442110776901245
SR009-TL1-4050-4114,SR009,3,2D,fas,asd_um,18.60800278186798
SR009-TL1-4050-4114,SR009,3,2D,epi,dice,0.9547754526138306
SR009-TL1-4050-4114,SR009,3,2D,epi,surface_dice,0.8713201284408569
SR009-TL1-4050-4114,SR009,3,2D,epi,asd_um,11.896960759162903
SR009-TL1-4520-4584,SR009,3,3D,fas,dice,0.8778857588768005
SR009-TL1-4520-4584,SR009,3,3D,fas,surface_dice,0.6982185244560242
SR009-TL1-4520-4584,SR009,3,3D,fas,asd_um,20.952916646003725
SR009-TL1-4520-4584,SR009,3,3D,epi,dice,0.958739936351776
SR009-TL1-4520-4584,SR009,3,3D,epi,surface_dice,0.8545446395874023
SR009-TL1-4520-4584,SR009,3,3D,epi,asd_um,22.513913083076478
SR009-TL1-4520-4584,SR009,3,2D,fas,dice,0.8631874322891235
SR009-TL1-4520-4584,SR009,3,2D,fas,surface_dice,0.6930044293403625
SR009-TL1-4520-4584,SR009,3,2D,fas,asd_um,23.06274633407593
SR009-TL1-4520-4584,SR009,3,2D,epi,dice,0.9578433632850648
SR009-TL1-4520-4584,SR009,3,2D,epi,surface_dice,0.8570827841758728
SR009-TL1-4520-4584,SR009,3,2D,epi,asd_um,28.745006132125855
SR009-TL1-6130-6194,SR009,3,3D,fas,dice,0.8946868777275085
SR009-TL1-6130-6194,SR009,3,3D,fas,surface_dice,0.7741219401359558
SR009-TL1-6130-6194,SR009,3,3D,fas,asd_um,17.705611681938173
SR009-TL1-6130-6194,SR009,3,3D,epi,dice,0.9697483777999878
SR009-TL1-6130-6194,SR009,3,3D,epi,surface_dice,0.8462960720062256
SR009-TL1-6130-6194,SR009,3,3D,epi,asd_um,10.042440354824066
SR009-TL1-6130-6194,SR009,3,2D,fas,dice,0.8740547895431519
SR009-TL1-6130-6194,SR009,3,2D,fas,surface_dice,0.7502871751785278
SR009-TL1-6130-6194,SR009,3,2D,fas,asd_um,26.057010841369628
SR009-TL1-6130-6194,SR009,3,2D,epi,dice,0.9708935618400574
SR009-TL1-6130-6194,SR009,3,2D,epi,surface_dice,0.8823034167289734
SR009-TL1-6130-6194,SR009,3,2D,epi,asd_um,10.436796319484712
SR009-TR1-2930-2994,SR009,3,3D,fas,dice,0.8812760710716248
SR009-TR1-2930-2994,SR009,3,3D,fas,surface_dice,0.6841809749603271
SR009-TR1-2930-2994,SR009,3,3D,fas,asd_um,33.370080900192264
SR009-TR1-2930-2994,SR009,3,3D,epi,dice,0.950561225414276
SR009-TR1-2930-2994,SR009,3,3D,epi,surface_dice,0.8602620959281921
SR009-TR1-2930-2994,SR009,3,3D,epi,asd_um,12.813725852966309
SR009-TR1-2930-2994,SR009,3,2D,fas,dice,0.848425030708313
SR009-TR1-2930-2994,SR009,3,2D,fas,surface_dice,0.5803516507148743
SR009-TR1-2930-2994,SR009,3,2D,fas,asd_um,44.76177749633789
SR009-TR1-2930-2994,SR009,3,2D,epi,dice,0.9345348477363586
SR009-TR1-2930-2994,SR009,3,2D,epi,surface_dice,0.7979879379272461
SR009-TR1-2930-2994,SR009,3,2D,epi,asd_um,20.442525029182434
SR009-TR1-5300-5364,SR009,3,3D,fas,dice,0.8176420331001282
SR009-TR1-5300-5364,SR009,3,3D,fas,surface_dice,0.6895846128463745
SR009-TR1-5300-5364,SR009,3,3D,fas,asd_um,26.78056483268738
SR009-TR1-5300-5364,SR009,3,3D,epi,dice,0.918155312538147
SR009-TR1-5300-5364,SR009,3,3D,epi,surface_dice,0.801680326461792
SR009-TR1-5300-5364,SR009,3,3D,epi,asd_um,29.524351930618288
SR009-TR1-5300-5364,SR009,3,2D,fas,dice,0.7636392116546631
SR009-TR1-5300-5364,SR009,3,2D,fas,surface_dice,0.5791490077972412
